transaction_id,parse_status,precision,recall,f1,hallucinated_rules,missed_rules,n_true_positive,n_hallucinated,n_missed
FR12_530013570,ok,0.75,0.75,0.75,R05,R06,3,1,1
FR12_530013581,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013585,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013586,ok,1.0,1.0,1.0,-,-,3,0,0
FR12_530013589,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013591,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013595,ok,1.0,1.0,1.0,-,-,4,0,0
FR12_530013596,ok,1.0,1.0,1.0,-,-,4,0,0
FR12_530013607,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013608,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013626,ok,1.0,1.0,1.0,-,-,3,0,0
FR12_530013654,ok,0.75,0.75,0.75,R05,R06,3,1,1
FR12_530013698,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013744,ok,1.0,1.0,1.0,-,-,3,0,0
FR12_530013780,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013793,ok,0.75,1.0,0.86,R05,-,3,1,0
FR12_530013842,ok,0.75,1.0,0.86,R05,-,3,1,0
FR13_510000778,ok,1.0,1.0,1.0,-,-,2,0,0
FR13_510000962,ok,1.0,1.0,1.0,-,-,1,0,0
FR13_510001807,ok,1.0,1.0,1.0,-,-,1,0,0
FR13_510002325,ok,1.0,1.0,1.0,-,-,1,0,0
FR13_510002979,ok,1.0,1.0,1.0,-,-,1,0,0
FR13_530000988,ok,1.0,1.0,1.0,-,-,1,0,0
FR13_530000997,ok,1.0,0.25,0.4,-,"R13,R14,R16",1,0,3
FR13_530000998,ok,1.0,1.0,1.0,-,-,4,0,0
FR13_530001000,ok,1.0,0.25,0.4,-,"R13,R14,R16",1,0,3
FR1A_510003713,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510003720,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510005040,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005041,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005050,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005052,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005157,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005158,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005337,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005338,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005339,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005340,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510005341,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510013767,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_510014473,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510026281,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043777,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043778,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043779,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043826,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043828,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043829,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_510043939,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530000173,ok,1.0,1.0,1.0,-,-,0,0,0
FR1A_530002748,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002750,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002751,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002752,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002753,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002754,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002936,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530002945,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530003060,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530003063,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530003064,ok,1.0,1.0,1.0,-,-,1,0,0
FR1A_530003417,ok,1.0,0.17,0.29,-,"R06,R07,R13,R14,R16",1,0,5
FR1A_530003422,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
FR1A_530003441,ok,1.0,1.0,1.0,-,-,3,0,0
FR1R_510000066,ok,1.0,1.0,1.0,-,-,1,0,0
FR1R_510000116,ok,1.0,1.0,1.0,-,-,3,0,0
FR1U_510001951,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510001727,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510001728,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510002810,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510002811,ok,1.0,1.0,1.0,-,-,2,0,0
FR20_510002850,ok,1.0,1.0,1.0,-,-,3,0,0
FR20_510002851,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510002853,ok,1.0,1.0,1.0,-,-,2,0,0
FR20_510002856,ok,1.0,1.0,1.0,-,-,2,0,0
FR20_510002857,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510002877,ok,1.0,1.0,1.0,-,-,1,0,0
FR20_510003392,ok,1.0,1.0,1.0,-,-,0,0,0
FR20_510003393,ok,1.0,1.0,1.0,-,-,0,0,0
FR20_520004763,ok,1.0,1.0,1.0,-,-,1,0,0
FR47_510000317,ok,1.0,1.0,1.0,-,-,1,0,0
FR57_510000098,ok,1.0,1.0,1.0,-,-,0,0,0
FR57_510000099,ok,1.0,1.0,1.0,-,-,0,0,0
FR57_510002238,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
FR57_510004060,ok,1.0,1.0,1.0,-,-,1,0,0
FR57_510004061,ok,1.0,1.0,1.0,-,-,1,0,0
FR57_510004546,ok,1.0,1.0,1.0,-,-,1,0,0
FR58_510000357,ok,1.0,1.0,1.0,-,-,1,0,0
FR58_510000781,ok,1.0,1.0,1.0,-,-,5,0,0
FR58_510000782,ok,1.0,1.0,1.0,-,-,5,0,0
FR58_510000807,ok,1.0,1.0,1.0,-,-,3,0,0
FR58_510001905,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_510000536,ok,1.0,1.0,1.0,-,-,0,0,0
FR65_510002415,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_510002417,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_510005387,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_510005399,ok,1.0,1.0,1.0,-,-,0,0,0
FR65_510006501,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_530000283,ok,1.0,1.0,1.0,-,-,0,0,0
FR65_530000829,ok,1.0,1.0,1.0,-,-,1,0,0
FR65_530001047,ok,1.0,1.0,1.0,-,-,0,0,0
FR80_510000032,ok,1.0,1.0,1.0,-,-,1,0,0
FR80_510000033,ok,1.0,1.0,1.0,-,-,1,0,0
GA10_510000012,ok,1.0,1.0,1.0,-,-,0,0,0
GA10_510000144,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510004423,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510004429,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510005391,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510007050,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510007250,ok,1.0,1.0,1.0,-,-,2,0,0
GB11_510008062,ok,1.0,1.0,1.0,-,-,3,0,0
GB11_510020825,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_510021277,ok,1.0,0.4,0.57,-,"R13,R14,R16",2,0,3
GB11_510022837,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510024148,ok,1.0,1.0,1.0,-,-,3,0,0
GB11_510024168,ok,1.0,1.0,1.0,-,-,3,0,0
GB11_510028732,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510028735,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510029012,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_510031769,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510033557,ok,1.0,1.0,1.0,-,-,3,0,0
GB11_510034600,ok,1.0,1.0,1.0,-,-,3,0,0
GB11_510034878,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510034910,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510034930,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510035147,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510035148,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510035149,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510035748,ok,1.0,1.0,1.0,-,-,2,0,0
GB11_510036476,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510037190,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_510037382,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520006902,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_520009534,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_520011352,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520011383,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520011398,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520011400,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520011932,ok,1.0,1.0,1.0,-,-,1,0,0
GB11_520017704,ok,1.0,1.0,1.0,-,-,0,0,0
GB11_520017706,ok,1.0,1.0,1.0,-,-,0,0,0
GB21_510001865,ok,1.0,1.0,1.0,-,-,2,0,0
GB23_510000405,ok,1.0,1.0,1.0,-,-,1,0,0
GB23_510000407,ok,1.0,1.0,1.0,-,-,1,0,0
GB23_510000795,ok,1.0,1.0,1.0,-,-,1,0,0
GB23_510000798,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
GB23_520003615,ok,1.0,1.0,1.0,-,-,1,0,0
GB23_520007442,ok,1.0,1.0,1.0,-,-,1,0,0
GB23_520018535,ok,1.0,1.0,1.0,-,-,1,0,0
GH10_100011313,ok,1.0,1.0,1.0,-,-,1,0,0
GH10_510001237,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510001238,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510003744,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510003816,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510003995,ok,1.0,1.0,1.0,-,-,1,0,0
GH10_510003996,ok,1.0,1.0,1.0,-,-,1,0,0
GH10_510004015,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510004016,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510006534,ok,1.0,1.0,1.0,-,-,3,0,0
GH10_510008516,ok,1.0,1.0,1.0,-,-,0,0,0
GH10_510009311,ok,1.0,1.0,1.0,-,-,0,0,0
GH11_100001598,ok,1.0,1.0,1.0,-,-,0,0,0
GH11_510000483,ok,1.0,1.0,1.0,-,-,1,0,0
GH11_510000648,ok,1.0,1.0,1.0,-,-,1,0,0
GR10_510007046,ok,1.0,1.0,1.0,-,-,1,0,0
GR10_510012582,ok,1.0,1.0,1.0,-,-,2,0,0
GR10_530000133,ok,1.0,1.0,1.0,-,-,1,0,0
GR10_530000190,ok,1.0,1.0,1.0,-,-,3,0,0
GR10_530000191,ok,1.0,1.0,1.0,-,-,3,0,0
GR10_530000433,ok,1.0,1.0,1.0,-,-,3,0,0
GR10_530000434,ok,1.0,1.0,1.0,-,-,1,0,0
GR10_530000471,ok,1.0,1.0,1.0,-,-,3,0,0
GR10_530000504,ok,1.0,1.0,1.0,-,-,2,0,0
GT10_5100000856,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_5100003930,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_5100005818,ok,1.0,1.0,1.0,-,-,2,0,0
GT10_5100009164,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_5100018218,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_5100023017,ok,1.0,1.0,1.0,-,-,2,0,0
GT10_5100030098,ok,1.0,1.0,1.0,-,-,1,0,0
GT10_5100030314,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_5100030351,ok,1.0,1.0,1.0,-,-,0,0,0
GT10_6100011906,ok,1.0,1.0,1.0,-,-,1,0,0
GT10_6100085516,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
GT10_6100111291,ok,1.0,1.0,1.0,-,-,3,0,0
GT10_6100127393,ok,1.0,0.25,0.4,-,"R13,R15,R16",1,0,3
GT10_6100127394,ok,1.0,1.0,1.0,-,-,1,0,0
GT10_6100159875,ok,1.0,1.0,1.0,-,-,3,0,0
GT10_6100159879,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
GT10_6100192791,ok,1.0,1.0,1.0,-,-,1,0,0
GT10_6100195854,ok,1.0,0.25,0.4,-,"R13,R15,R16",1,0,3
GT10_6100195859,ok,1.0,1.0,1.0,-,-,1,0,0
GT10_6100253094,ok,1.0,1.0,1.0,-,-,3,0,0
GT10_6100258473,ok,1.0,1.0,1.0,-,-,1,0,0
GT25_5100000030,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
GT25_5100000037,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
HK15_510000032,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510000196,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510000561,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510000596,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510000601,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510000762,ok,1.0,1.0,1.0,-,-,1,0,0
HK15_510000932,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510001401,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510001752,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510002039,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510002711,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510002748,ok,1.0,1.0,1.0,-,-,1,0,0
HK15_510003444,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510003543,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510003734,ok,1.0,1.0,1.0,-,-,1,0,0
HK15_510004171,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510004172,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510004173,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510004520,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510004946,ok,1.0,1.0,1.0,-,-,1,0,0
HK15_510006755,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510006831,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510008101,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510008202,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510008203,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510009162,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510009569,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510010133,ok,1.0,1.0,1.0,-,-,5,0,0
HK15_510010392,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510010531,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510010533,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510012440,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510012466,ok,1.0,0.67,0.8,-,R14,2,0,1
HK15_510012509,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510012510,ok,0.0,1.0,0.0,R05,-,0,1,0
HK15_510013215,ok,1.0,1.0,1.0,-,-,0,0,0
HK15_510013350,ok,1.0,1.0,1.0,-,-,1,0,0
HK15_510014471,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510014486,ok,1.0,1.0,1.0,-,-,3,0,0
HK15_510014544,ok,1.0,1.0,1.0,-,-,3,0,0
HK21_510000019,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_510000020,ok,1.0,1.0,1.0,-,-,2,0,0
HK21_510000021,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_510000183,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_510001045,ok,1.0,1.0,1.0,-,-,2,0,0
HK21_5300000102,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000104,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000105,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000106,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000108,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000111,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000112,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000118,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000125,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000132,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000137,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000160,ok,1.0,0.0,0.0,-,R05,0,0,1
HK21_5300000223,ok,0.0,1.0,0.0,"R04,R06",-,0,2,0
HK21_5300000228,ok,0.0,1.0,0.0,R06,-,0,1,0
HK21_5300000235,ok,0.0,1.0,0.0,R06,-,0,1,0
HK21_5300000237,ok,0.0,1.0,0.0,R06,-,0,1,0
HK21_5300000238,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000239,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000240,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000241,ok,1.0,0.0,0.0,-,R06,0,0,1
HK21_5300000244,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000246,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000247,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000248,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000249,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000250,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000251,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000252,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000253,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000254,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000255,ok,1.0,1.0,1.0,-,-,0,0,0
HK21_5300000258,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510000498,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510000966,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510000976,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510001038,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510001874,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510003253,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510004073,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510004075,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510004626,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_510004939,ok,1.0,1.0,1.0,-,-,1,0,0
HR14_510004941,ok,1.0,1.0,1.0,-,-,1,0,0
HR14_530000031,ok,1.0,1.0,1.0,-,-,1,0,0
HR14_530000032,ok,1.0,1.0,1.0,-,-,0,0,0
HR14_530000033,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510001149,ok,0.5,1.0,0.67,R04,-,1,1,0
HU10_510001700,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510002498,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510003216,ok,1.0,1.0,1.0,-,-,3,0,0
HU10_510006215,ok,1.0,1.0,1.0,-,-,3,0,0
HU10_510010102,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010103,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010104,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010105,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010106,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010113,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510010527,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510010792,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510012228,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510012285,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510012423,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510012609,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510013080,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510013081,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510013115,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510013116,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510013120,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510013121,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510013122,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510013151,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510014418,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510014420,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510015978,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510017373,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021241,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021737,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510021745,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510021820,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021837,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021842,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021844,ok,1.0,1.0,1.0,-,-,0,0,0
HU10_510021944,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510022268,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510022390,ok,1.0,1.0,1.0,-,-,1,0,0
HU10_510023389,ok,1.0,1.0,1.0,-,-,0,0,0
HU17_510001977,ok,1.0,0.67,0.8,-,R15,2,0,1
HU17_510004908,ok,1.0,0.25,0.4,-,"R13,R14,R16",1,0,3
HU17_510009634,ok,1.0,1.0,1.0,-,-,1,0,0
HU17_510009980,ok,1.0,1.0,1.0,-,-,1,0,0
ID10_100001048,ok,1.0,1.0,1.0,-,-,1,0,0
ID10_100011220,ok,1.0,1.0,1.0,-,-,1,0,0
ID10_510000828,ok,1.0,1.0,1.0,-,-,3,0,0
ID10_510002487,ok,1.0,1.0,1.0,-,-,2,0,0
ID10_510002838,ok,1.0,1.0,1.0,-,-,4,0,0
ID10_510020414,ok,1.0,1.0,1.0,-,-,3,0,0
ID10_510043780,ok,1.0,1.0,1.0,-,-,3,0,0
ID10_510058154,ok,1.0,1.0,1.0,-,-,1,0,0
IE10_510001094,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_510003712,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_510006030,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_510008193,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_510010810,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_510014812,ok,1.0,1.0,1.0,-,-,0,0,0
IE10_520000268,ok,1.0,1.0,1.0,-,-,1,0,0
IL11_100167252,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000546,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000548,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000553,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000560,ok,1.0,1.0,1.0,-,-,1,0,0
IL11_510000567,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000568,ok,1.0,1.0,1.0,-,-,1,0,0
IL11_510000569,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000570,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000603,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000608,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000609,ok,1.0,1.0,1.0,-,-,1,0,0
IL11_510000610,ok,1.0,1.0,1.0,-,-,1,0,0
IL11_510000729,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000730,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000731,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000734,ok,1.0,1.0,1.0,-,-,4,0,0
IL11_510000736,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000738,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000741,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000743,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000745,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000752,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000753,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000755,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000756,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000757,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000758,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000760,ok,1.0,1.0,1.0,-,-,3,0,0
IL11_510000766,ok,1.0,1.0,1.0,-,-,2,0,0
IL11_510000768,ok,1.0,1.0,1.0,-,-,2,0,0
